userID,hotelID,prediction
5867,404,0.6613522
5867,196,0.599067
5867,488,0.6286789
5867,319,0.6036366
5867,506,5.3634453
5867,469,2.965815
5867,336,3.423603
5867,330,0.69073844
5867,176,0.6332533
5867,579,0.6216794
5867,382,15.612478
5867,321,19.038229
5867,128,0.6485235
5867,483,13.550777
5869,482,0.6307445
5869,441,0.6530834
5869,537,0.664382
5869,73,0.6441733
5869,530,0.6538643
5869,2,0.6473984
5869,19,0.6402205
5869,100,0.81896514
5869,468,0.6353271
5869,443,0.6456413
5869,404,0.670757
5869,276,0.629617
5869,488,0.62920445
5869,506,1.2321974
5869,250,0.6337019
5869,469,11.833384
5869,336,16.368166
5869,330,0.7284733
5869,579,0.6582094
5869,382,3.788735
5869,321,17.328766
5869,128,0.70127535
5869,339,10.834638
5869,282,1.3254167
5869,483,14.780165
5872,441,0.6379433
5872,537,0.65790206
5872,377,0.61566406
5872,120,0.6694007
5872,73,0.6283426
5872,530,0.639939
5872,19,0.62559116
5872,468,0.6185399
5872,443,0.6195196
5872,291,0.6201353
5872,404,0.6719771
5872,488,0.6398434
5872,250,0.62401694
5872,265,9.185961
5872,469,10.530782
5872,336,8.716908
5872,330,0.70515674
5872,579,0.6462757
5872,507,0.6135521
5872,382,19.00866
5872,321,14.214273
5872,128,0.62419116
5872,144,1.1834013
5872,339,17.291143
5872,483,17.615673
5873,441,0.6301992
5873,537,0.6429372
5873,120,0.6267808
5873,530,0.6362759
5873,100,1.265568
5873,443,0.6324845
5873,25,0.6231181
5873,294,0.64121443
5873,506,14.506304
5873,250,0.62867725
5873,63,0.6886603
5873,265,5.2382526
5873,469,12.387521
5873,336,11.951681
5873,330,0.7077585
5873,579,0.66938084
5873,327,3.333684
5873,507,0.62370926
5873,382,9.348558
5873,321,15.339709
5873,128,0.6715042
5873,102,3.5807388
5873,339,12.599529
5873,238,0.6454164
5873,483,22.743689
5875,482,0.63510203
5875,441,0.6422831
5875,537,0.6300824
5875,120,0.6457491
5875,73,0.64004165
5875,530,0.65582794
5875,2,0.65455586
5875,19,0.64225084
5875,100,0.7670632
5875,468,0.6379352
5875,443,0.6247059
5875,25,0.62507725
5875,404,0.6887865
5875,488,0.6458472
5875,294,0.62307954
5875,250,0.62754613
5875,469,8.57629
5875,336,16.251871
5875,579,0.66001284
5875,507,0.6402887
5875,382,10.904281
5875,321,19.64041
5875,128,0.68089354
5875,339,11.076931
5875,483,16.274967
5876,441,0.6555282
5876,537,0.641596
5876,530,0.628638
5876,2,0.60800344
5876,153,5.3323393
5876,19,0.6080467
5876,25,0.61315316
5876,404,0.61122805
5876,488,0.6129038
5876,418,6.7875547
5876,506,5.4125085
5876,63,7.7243204
5876,265,1.3141469
5876,469,6.522305
5876,330,0.6896317
5876,579,0.65834534
5876,507,0.6129001
5876,382,15.090057
5876,321,12.613916
5876,128,0.6277455
5876,144,3.781256
5876,339,5.491002
5876,578,0.6098441
5876,238,0.6150614
5876,483,18.247044
5879,482,0.6388909
5879,441,0.6331966
5879,537,0.64235437
5879,120,0.63511354
5879,73,0.631265
5879,530,0.6607303
5879,2,0.63458544
5879,19,0.63469803
5879,100,4.3176346
5879,468,0.6422291
5879,443,0.62785035
5879,25,0.63101655
5879,404,0.6790192
5879,488,0.65164214
5879,319,0.6222693
5879,250,0.62300086
5879,469,9.746126
5879,336,11.439516
5879,330,0.7215265
5879,579,0.6651908
5879,382,17.536373
5879,321,19.941557
5879,128,0.6656356
5879,339,11.26509
5879,483,15.637725
5880,482,0.62787163
5880,441,0.63567847
5880,537,0.6630014
5880,73,0.6226937
5880,530,0.65292764
5880,2,0.6304519
5880,19,0.62394017
5880,100,0.62570584
5880,468,0.6293056
5880,443,0.6414615
5880,333,0.62388545
5880,44,0.6368248
5880,404,0.66545504
5880,488,0.6526782
5880,250,0.64230514
5880,469,5.4623747
5880,336,4.313533
5880,330,0.69191
5880,579,0.6352593
5880,507,0.64089704
5880,321,21.443146
5880,128,0.65037674
5880,144,14.783681
5880,339,10.336933
5880,483,19.677727
5882,482,0.6372574
5882,441,0.63986224
5882,537,0.67745376
5882,530,0.6357847
5882,2,0.62711877
5882,153,0.7044352
5882,19,0.6350325
5882,468,0.6293576
5882,443,0.6307901
5882,333,0.6272716
5882,25,0.62662446
5882,404,0.6823578
5882,488,0.62937814
5882,506,5.3677983
5882,469,14.622048
5882,336,10.616614
5882,330,0.71265835
5882,579,0.63623106
5882,382,1.5219768
5882,321,16.858307
5882,128,0.67049664
5882,144,11.160641
5882,339,14.382238
5882,238,0.62341094
5882,483,13.550646
5884,482,0.62845075
5884,441,0.59325075
5884,435,0.59777063
5884,50,0.59449905
5884,2,0.619585
5884,100,0.83090967
5884,468,0.60238534
5884,110,1.0987084
5884,404,0.6727951
5884,276,0.65530616
5884,319,0.589357
5884,506,10.950105
5884,250,0.59834427
5884,265,4.411212
5884,469,10.601679
5884,336,11.160377
5884,330,0.6949076
5884,579,0.61964023
5884,6,1.7181938
5884,382,10.986293
5884,321,21.996454
5884,128,0.6718278
5884,339,5.932755
5884,238,0.58896095
5884,483,7.476761
5885,482,0.6052654
5885,537,0.6242709
5885,530,0.60530037
5885,541,0.63880926
5885,2,0.6195292
5885,19,0.6092621
5885,100,3.9548888
5885,333,0.6066733
5885,110,3.835554
5885,404,0.6395275
5885,276,0.6106327
5885,488,0.6266103
5885,469,22.506453
5885,336,13.024025
5885,330,0.6968766
5885,579,0.64403355
5885,327,0.61741185
5885,507,0.6144602
5885,382,7.7841606
5885,321,19.90393
5885,128,0.67670655
5885,339,10.472981
5885,282,0.6220683
5885,384,0.66333777
5885,483,20.216953
5886,537,0.6276491
5886,120,0.6379758
5886,73,0.6263667
5886,530,0.6321934
5886,541,0.62948596
5886,50,0.6147266
5886,2,0.6233642
5886,19,0.6218922
5886,100,5.2348022
5886,468,0.6234246
5886,443,0.6150453
5886,404,0.6808873
5886,488,0.65447545
5886,319,0.6076011
5886,506,6.6865497
5886,250,0.6418236
5886,265,1.999867
5886,330,0.713333
5886,579,0.62974787
5886,507,0.61239755
5886,382,9.187967
5886,321,17.427862
5886,128,0.6281877
5886,339,7.603648
5886,483,24.451385
5889,537,0.63313437
5889,120,0.64551806
5889,73,0.62581253
5889,530,0.64036614
5889,541,0.6178003
5889,2,0.6252584
5889,153,1.2480848
5889,19,0.61764884
5889,443,0.62622416
5889,333,0.6181489
5889,404,0.6610178
5889,488,0.647081
5889,418,2.2240114
5889,506,12.337328
5889,250,0.620047
5889,265,6.30529
5889,469,2.5247698
5889,336,2.2706287
5889,330,0.6892523
5889,579,0.63896495
5889,507,0.6199885
5889,382,2.3312566
5889,321,20.102726
5889,339,10.721958
5889,483,23.1914
5892,482,0.60662866
5892,120,0.62183875
5892,73,0.6286595
5892,237,0.6343963
5892,541,0.6092063
5892,2,0.62167674
5892,19,0.6074452
5892,100,1.7114675
5892,468,0.6395882
5892,404,0.6155456
5892,57,0.617286
5892,488,0.62430316
5892,250,0.60767674
5892,469,7.08152
5892,336,6.7544823
5892,330,0.71324533
5892,317,0.6066981
5892,579,0.67036045
5892,382,14.390088
5892,321,21.117197
5892,128,0.64643973
5892,144,3.3029733
5892,339,9.080358
5892,238,0.6091214
5892,483,13.280816
5893,482,0.63596356
5893,441,0.6385731
5893,537,0.62874264
5893,490,0.61768174
5893,530,0.66285336
5893,50,0.60932344
5893,2,0.6461881
5893,468,0.60895336
5893,443,0.66687566
5893,481,0.61879337
5893,25,0.61296785
5893,404,0.634022
5893,276,0.60949004
5893,488,0.63253886
5893,506,0.75566256
5893,336,20.813702
5893,330,0.71213436
5893,500,0.6192175
5893,579,0.63997835
5893,507,0.6309037
5893,321,18.48931
5893,128,0.67662954
5893,144,12.980199
5893,339,12.5127735
5893,483,0.7387171
5895,441,0.6116253
5895,537,0.6430466
5895,153,4.1167645
5895,19,0.6201465
5895,100,0.6304651
5895,443,0.6268083
5895,481,0.60913986
5895,404,0.63930243
5895,207,0.60304284
5895,488,0.62528825
5895,294,0.60998136
5895,506,13.052687
5895,250,0.5994795
5895,63,5.161676
5895,265,11.518342
5895,469,18.7861
5895,336,4.616729
5895,330,0.6792719
5895,321,18.169018
5895,128,0.6333878
5895,144,0.7823549
5895,339,15.065754
5895,547,0.60511315
5895,238,0.63822126
5895,483,22.409193
5902,482,0.62783086
5902,441,0.61660206
5902,537,0.65790814
5902,73,0.6498348
5902,530,0.6469981
5902,55,0.6172016
5902,2,0.62197727
5902,19,0.62267923
5902,470,0.61300933
5902,227,0.61510277
5902,443,0.6353828
5902,333,0.61407244
5902,25,0.61384016
5902,404,0.6328166
5902,488,0.6262752
5902,506,9.520331
5902,469,11.727489
5902,336,18.807379
5902,330,0.7195715
5902,579,0.6106949
5902,382,17.933575
5902,321,18.67221
5902,128,0.6327882
5902,339,2.280635
5902,483,11.117502
5906,441,0.6334061
5906,537,0.65128636
5906,120,0.6726631
5906,73,0.64475816
5906,530,0.65104544
5906,541,0.62919337
5906,2,0.6705641
5906,19,0.65047777
5906,443,0.63107884
5906,333,0.6306317
5906,404,0.6640815
5906,488,0.6294255
5906,506,2.5943766
5906,250,0.62898606
5906,469,10.904163
5906,336,20.063936
5906,330,0.7264768
5906,579,0.66041803
5906,507,0.6360669
5906,382,7.135499
5906,321,15.156979
5906,128,0.66092104
5906,339,15.969451
5906,238,0.63176095
5906,483,13.145376
5908,482,0.6255902
5908,441,0.62236553
5908,537,0.61193067
5908,73,0.629776
5908,530,0.6393051
5908,2,0.639945
5908,19,0.63598794
5908,468,0.6205015
5908,443,0.62861353
5908,404,0.6455321
5908,276,0.6065608
5908,488,0.63801026
5908,319,0.62238306
5908,506,3.0164106
5908,250,0.6126937
5908,469,0.8296184
5908,336,21.240047
5908,330,0.72071815
5908,579,0.630642
5908,507,0.6115698
5908,382,6.8823566
5908,321,14.80054
5908,128,0.6671819
5908,102,3.8464742
5908,238,0.61177766
5910,482,0.6292322
5910,441,0.6514238
5910,537,0.6449088
5910,120,0.6605565
5910,73,0.6345065
5910,530,0.6570811
5910,541,0.6240974
5910,2,0.6727877
5910,19,0.6416433
5910,443,0.64732766
5910,404,0.6934863
5910,488,0.64271694
5910,294,0.6239857
5910,506,7.277832
5910,250,0.6294976
5910,469,6.34137
5910,336,11.282366
5910,330,0.72776496
5910,579,0.64308715
5910,507,0.65688646
5910,382,12.162501
5910,321,18.76266
5910,128,0.6773781
5910,339,16.412954
5910,483,15.724912
5912,537,0.63048357
5912,120,0.61134535
5912,326,4.4336066
5912,530,0.66835743
5912,19,0.6183011
5912,100,0.804192
5912,443,0.60915834
5912,44,0.6076678
5912,25,0.61007506
5912,404,0.6394745
5912,57,0.61970276
5912,488,0.61975205
5912,250,0.6228518
5912,63,1.2068299
5912,469,8.643433
5912,336,0.85925066
5912,330,0.7157397
5912,579,0.6059496
5912,327,1.1079307
5912,321,22.469917
5912,128,0.65360445
5912,339,15.499967
5912,578,0.61306816
5912,238,0.61639446
5912,483,16.567993
5914,482,0.6004463
5914,73,0.61595285
5914,2,0.58952236
5914,19,0.6056258
5914,468,0.590968
5914,227,0.5949521
5914,316,0.59282315
5914,404,0.6222423
5914,196,0.60488635
5914,57,0.5951316
5914,276,0.58667994
5914,502,0.5973843
5914,188,8.988888
5914,469,3.2147024
5914,336,17.020699
5914,330,0.6957761
5914,579,0.6358188
5914,507,0.588339
5914,382,12.334306
5914,321,16.551996
5914,128,0.6372277
5914,144,0.8631088
5914,344,1.1268768
5914,578,0.6229
5914,483,1.6595725
5919,482,0.6207113
5919,441,0.6093183
5919,537,0.6422527
5919,73,0.6379958
5919,530,0.6219419
5919,2,0.6179791
5919,19,0.6103429
5919,227,0.6159548
5919,443,0.6489974
5919,25,0.61079437
5919,316,0.6146965
5919,404,0.6198603
5919,196,0.6205503
5919,488,0.62444556
5919,250,0.6120936
5919,334,0.61057806
5919,469,6.315663
5919,336,19.285902
5919,330,0.7194467
5919,382,9.418043
5919,321,16.592632
5919,128,0.68927664
5919,339,11.657597
5919,282,4.2580266
5919,483,6.121499
5920,482,0.6355182
5920,441,0.6536244
5920,537,0.6561101
5920,73,0.6545262
5920,530,0.6684791
5920,2,0.6497658
5920,19,0.63044834
5920,100,0.74588084
5920,468,0.6317338
5920,443,0.6339037
5920,404,0.64215237
5920,57,0.639026
5920,488,0.6440765
5920,506,0.8929686
5920,469,12.185881
5920,336,12.799416
5920,330,0.70491976
5920,579,0.640249
5920,507,0.62627286
5920,382,14.823266
5920,321,22.554243
5920,128,0.65569216
5920,339,5.252657
5920,238,0.6194238
5920,483,14.187433
5923,482,0.5919781
5923,537,0.5916377
5923,120,0.587407
5923,178,0.602068
5923,326,8.678944
5923,530,0.6478409
5923,541,0.6372559
5923,2,0.59864074
5923,100,0.84894454
5923,323,0.5934042
5923,333,0.59926516
5923,25,0.59230363
5923,404,0.682568
5923,294,0.6013653
5923,469,14.8904505
5923,336,16.429132
5923,330,0.6783298
5923,579,0.61492443
5923,327,2.1378443
5923,382,9.422594
5923,321,21.25526
5923,128,0.6217285
5923,344,1.5265851
5923,483,14.006881
5923,399,3.227687
5926,482,0.6463551
5926,537,0.61875224
5926,530,0.67406917
5926,541,0.6193564
5926,2,0.61792624
5926,19,0.64091325
5926,100,0.8975758
5926,468,0.6250072
5926,363,0.6189498
5926,404,0.66858983
5926,276,0.62462294
5926,506,8.44018
5926,265,10.079318
5926,469,7.762214
5926,336,2.7605557
5926,330,0.72347325
5926,579,0.657795
5926,327,8.017612
5926,507,0.6176045
5926,382,15.735765
5926,321,18.78458
5926,128,0.6190398
5926,339,2.2114022
5926,238,0.6426611
5926,483,19.391104
5928,482,0.64013416
5928,441,0.64337856
5928,537,0.6557318
5928,73,0.6294233
5928,530,0.6314214
5928,2,0.62619126
5928,19,0.64923733
5928,468,0.6254098
5928,443,0.6253116
5928,404,0.6508055
5928,294,0.61989576
5928,506,15.130412
5928,250,0.6186938
5928,469,13.830091
5928,336,15.298634
5928,330,0.7178919
5928,579,0.63546944
5928,327,1.47726
5928,382,1.8507755
5928,321,17.424389
5928,128,0.6608526
5928,339,4.8302035
5928,282,12.061633
5928,238,0.6237968
5928,483,11.482696
5932,482,0.63519686
5932,441,0.62666756
5932,537,0.6424492
5932,73,0.6478167
5932,530,0.6589573
5932,2,0.6665094
5932,19,0.61929476
5932,468,0.6071451
5932,387,0.61348116
5932,443,0.6343965
5932,404,0.64494115
5932,276,0.6057706
5932,488,0.6268643
5932,506,13.402976
5932,250,0.6118794
5932,469,15.135936
5932,336,8.716099
5932,330,0.7017835
5932,579,0.60592186
5932,507,0.6308205
5932,382,19.52598
5932,321,17.902891
5932,128,0.6425538
5932,339,2.309741
5932,483,10.104034
5941,482,0.59633017
5941,120,0.65547115
5941,566,0.6041941
5941,73,0.60264134
5941,530,0.5994386
5941,541,0.6001572
5941,2,0.6499676
5941,19,0.60339683
5941,562,3.7368495
5941,110,1.9284432
5941,404,0.7004535
5941,276,0.619909
5941,294,0.5953522
5941,506,4.2808495
5941,250,0.60134023
5941,469,2.0908785
5941,336,15.329948
5941,500,0.6044074
5941,579,0.61654764
5941,507,0.649266
5941,382,16.596073
5941,321,12.001659
5941,128,0.61873215
5941,339,13.044225
5941,483,16.072477
5948,441,0.6187812
5948,537,0.633221
5948,120,0.66811776
5948,73,0.617977
5948,530,0.63924956
5948,541,0.6104326
5948,2,0.6345825
5948,100,2.9813225
5948,443,0.625016
5948,44,0.61058336
5948,404,0.6574779
5948,488,0.6444139
5948,506,5.559242
5948,121,0.610485
5948,334,0.6103372
5948,469,14.1685
5948,336,7.1855803
5948,330,0.7033777
5948,579,0.6270857
5948,507,0.62750775
5948,382,13.861088
5948,321,14.461295
5948,128,0.63472414
5948,339,15.383933
5948,483,22.4347
5952,441,0.6266106
5952,537,0.637024
5952,120,0.62200326
5952,566,0.61015177
5952,73,0.61040765
5952,530,0.6342416
5952,541,0.60999465
5952,50,0.6018826
5952,2,0.6147071
5952,100,4.4237227
5952,443,0.63980645
5952,481,0.6225945
5952,404,0.6711391
5952,488,0.64634085
5952,506,11.511131
5952,250,0.6325577
5952,469,9.000033
5952,330,0.712634
5952,507,0.61248434
5952,382,9.124537
5952,321,21.077063
5952,128,0.6424884
5952,144,9.679958
5952,339,15.560201
5952,483,20.169008
5954,482,0.6150963
5954,530,0.6780423
5954,541,0.61677045
5954,2,0.62326056
5954,100,0.8030062
5954,468,0.6209295
5954,323,0.6356428
5954,443,0.62179404
5954,333,0.6093705
5954,44,0.6173222
5954,25,0.63005567
5954,316,0.6237813
5954,404,0.6650236
5954,506,6.7821765
5954,469,13.157413
5954,336,7.3157706
5954,330,0.70553815
5954,579,0.6378835
5954,321,17.993725
5954,128,0.62948674
5954,144,2.1467476
5954,339,15.859083
5954,578,0.60655636
5954,238,0.6144375
5954,483,3.446906
5956,482,0.61913234
5956,441,0.64475006
5956,537,0.6601506
5956,120,0.60903513
5956,530,0.6472602
5956,2,0.6553412
5956,153,3.1122096
5956,19,0.6270489
5956,443,0.6194498
5956,333,0.6039291
5956,481,0.6102771
5956,44,0.6260839
5956,25,0.6268835
5956,404,0.64815634
5956,57,0.6120774
5956,488,0.65128964
5956,336,14.429046
5956,330,0.7241591
5956,500,0.6192732
5956,579,0.61130524
5956,321,9.876771
5956,128,0.6441517
5956,144,1.7083855
5956,339,10.636182
5956,483,9.193086
5959,482,0.6426946
5959,441,0.6338031
5959,537,0.6435709
5959,120,0.64378524
5959,73,0.6425318
5959,530,0.6458066
5959,541,0.63327163
5959,2,0.64327323
5959,19,0.63849056
5959,100,0.775034
5959,468,0.62945604
5959,443,0.6439489
5959,404,0.66972744
5959,506,11.407852
5959,250,0.6340241
5959,469,7.950308
5959,336,18.443367
5959,330,0.7307207
5959,579,0.6772416
5959,507,0.6338655
5959,382,13.511343
5959,128,0.67184055
5959,339,12.514635
5959,578,0.63040245
5959,483,12.447372
5961,482,0.6266813
5961,441,0.6200901
5961,120,0.6125667
5961,73,0.6355703
5961,530,0.6504623
5961,2,0.62758225
5961,100,1.7440592
5961,468,0.62261957
5961,443,0.6217323
5961,25,0.6025849
5961,404,0.66826814
5961,319,0.6012584
5961,250,0.61134297
5961,188,7.410019
5961,469,8.584789
5961,336,20.208702
5961,330,0.6985712
5961,500,0.639139
5961,579,0.65481365
5961,382,3.2776165
5961,321,17.297491
5961,144,8.325803
5961,339,8.219676
5961,578,0.6099777
5961,483,9.761354
5962,441,0.6253588
5962,537,0.6480114
5962,530,0.6258693
5962,541,0.6489243
5962,50,0.6284048
5962,2,0.62802315
5962,19,0.62265086
5962,100,1.6673706
5962,468,0.63551223
5962,404,0.6685734
5962,488,0.6563976
5962,290,3.7124686
5962,506,7.24983
5962,265,3.3833861
5962,469,11.281235
5962,336,8.493516
5962,330,0.6973163
5962,579,0.6588186
5962,507,0.6282854
5962,382,1.5068103
5962,321,20.684338
5962,128,0.6329604
5962,144,1.5657833
5962,339,10.759956
5962,483,21.462961
5963,482,0.6321111
5963,441,0.6404751
5963,537,0.65169674
5963,530,0.6793518
5963,541,0.6167296
5963,2,0.62979186
5963,468,0.62065786
5963,25,0.6179542
5963,404,0.6422011
5963,57,0.6332148
5963,488,0.6375279
5963,234,0.64683723
5963,469,5.162157
5963,336,22.121412
5963,330,0.7016639
5963,579,0.63904226
5963,507,0.636367
5963,382,5.233482
5963,321,18.738157
5963,128,0.64204466
5963,144,7.319744
5963,339,7.830974
5963,578,0.6166843
5963,67,2.9553397
5963,483,13.230572
5964,441,0.625543
5964,537,0.6638263
5964,120,0.6363355
5964,530,0.6433921
5964,2,0.62439406
5964,19,0.6200813
5964,100,4.101718
5964,227,0.61457306
5964,443,0.6151711
5964,25,0.6099888
5964,404,0.6515751
5964,57,0.61017823
5964,488,0.6526432
5964,506,2.1785328
5964,250,0.614925
5964,469,16.141157
5964,336,11.182541
5964,330,0.68473
5964,382,12.780715
5964,321,18.362543
5964,128,0.62536234
5964,144,2.3466456
5964,339,19.152153
5964,238,0.6217538
5964,483,5.287149
5966,482,0.6271295
5966,441,0.64317685
5966,537,0.6467689
5966,120,0.6718786
5966,541,0.6186905
5966,2,0.66839254
5966,19,0.63952535
5966,100,0.84400654
5966,443,0.6257213
5966,44,0.6210909
5966,404,0.6625374
5966,57,0.61995924
5966,488,0.6332283
5966,294,0.6213395
5966,506,0.6494911
5966,469,13.102093
5966,336,10.34027
5966,330,0.6945975
5966,579,0.63737255
5966,507,0.6269316
5966,382,11.444043
5966,321,21.47897
5966,339,1.7409735
5966,456,0.621833
5966,483,11.763793
5969,441,0.60253614
5969,537,0.6128083
5969,120,0.6084692
5969,73,0.61190176
5969,530,0.6251294
5969,19,0.6550376
5969,333,0.6139344
5969,171,0.6097452
5969,110,7.8401747
5969,488,0.6225827
5969,506,8.546854
5969,250,0.60257584
5969,63,1.1263174
5969,10,7.0390944
5969,265,2.5308585
5969,469,0.7537355
5969,336,17.845322
5969,330,0.6749502
5969,579,0.6495601
5969,382,4.110315
5969,321,14.257388
5969,128,0.6351174
5969,102,0.61446726
5969,384,2.7806487
5969,483,2.7400992
5971,482,0.64543843
5971,441,0.66636497
5971,537,0.6623925
5971,530,0.6728396
5971,541,0.6389885
5971,2,0.65565914
5971,19,0.64297336
5971,468,0.63553077
5971,443,0.6448021
5971,333,0.63028723
5971,25,0.63261986
5971,404,0.6646849
5971,488,0.654378
5971,506,5.939835
5971,502,0.62788785
5971,469,5.549425
5971,336,16.217823
5971,330,0.7313134
5971,579,0.6693624
5971,507,0.6413094
5971,382,6.6270766
5971,321,16.799631
5971,128,0.68290144
5971,339,11.612177
5971,483,12.908728
5972,482,0.6482771
5972,537,0.66713315
5972,120,0.6512911
5972,73,0.6453632
5972,530,0.6705424
5972,541,0.63714105
5972,2,0.65747714
5972,468,0.64611393
5972,443,0.651123
5972,333,0.63601565
5972,25,0.63272613
5972,404,0.6872839
5972,488,0.6596812
5972,506,2.7256095
5972,250,0.6425477
5972,469,7.452472
5972,336,12.388735
5972,330,0.7361214
5972,579,0.6723138
5972,507,0.6442718
5972,382,12.679489
5972,321,18.921753
5972,128,0.68568766
5972,339,10.528448
5972,483,17.612074
5975,482,0.6338341
5975,441,0.65074056
5975,537,0.65682024
5975,120,0.6614314
5975,73,0.6405245
5975,530,0.66088575
5975,541,0.633155
5975,2,0.6650946
5975,19,0.64704967
5975,443,0.6409481
5975,333,0.63278836
5975,404,0.6892651
5975,488,0.6538744
5975,506,1.7149173
5975,250,0.6361128
5975,469,9.551577
5975,336,13.854859
5975,330,0.7267584
5975,579,0.6579632
5975,507,0.651696
5975,382,9.153695
5975,321,18.119883
5975,128,0.6815651
5975,339,14.676504
5975,483,16.675383
5979,482,0.6469258
5979,441,0.6552044
5979,537,0.6601258
5979,530,0.6615887
5979,541,0.6181952
5979,2,0.65374947
5979,19,0.648273
5979,468,0.6241431
5979,443,0.6391991
5979,333,0.628829
5979,57,0.6191595
5979,488,0.6412803
5979,250,0.64370453
5979,502,0.6149424
5979,265,1.1528759
5979,469,7.2375393
5979,336,1.7899827
5979,330,0.71571606
5979,579,0.6841201
5979,507,0.6587773
5979,382,17.249886
5979,321,16.464218
5979,128,0.68001664
5979,578,0.6348465
5979,483,20.46485
5986,441,0.6704493
5986,537,0.65729946
5986,530,0.6556306
5986,541,0.6382641
5986,2,0.65449953
5986,19,0.6205052
5986,468,0.6355639
5986,443,0.64043546
5986,25,0.62856716
5986,404,0.6557893
5986,57,0.6228992
5986,488,0.64982533
5986,294,0.6231737
5986,506,6.894329
5986,502,0.620495
5986,469,3.6010718
5986,336,11.272521
5986,330,0.72102576
5986,579,0.6752303
5986,507,0.6378692
5986,382,8.376889
5986,321,13.813319
5986,128,0.67966264
5986,339,13.878353
5986,483,7.7848063
5987,482,0.6408168
5987,537,0.63112956
5987,120,0.624108
5987,73,0.62491065
5987,403,0.62037253
5987,2,0.63554853
5987,153,0.6790316
5987,19,0.62652755
5987,468,0.6336435
5987,443,0.6355141
5987,404,0.6608981
5987,276,0.6428944
5987,250,0.6302664
5987,502,0.6191059
5987,469,4.843033
5987,336,19.704174
5987,330,0.7237453
5987,579,0.6491712
5987,382,7.8359203
5987,321,16.780907
5987,128,0.6911344
5987,144,1.3815892
5987,339,15.092839
5987,282,2.8769333
5987,483,4.7206006
5991,441,0.6187767
5991,537,0.5914077
5991,120,0.6052319
5991,138,0.5895943
5991,530,0.6220797
5991,541,0.5895773
5991,2,0.6134626
5991,153,1.4124233
5991,443,0.61788607
5991,404,0.6385281
5991,196,0.6296571
5991,57,0.59005976
5991,488,0.60661197
5991,188,1.9528964
5991,336,13.506566
5991,330,0.6939771
5991,579,0.6005778
5991,507,0.5986653
5991,382,7.08347
5991,321,7.895735
5991,128,0.6683757
5991,102,0.63970757
5991,344,1.125015
5991,578,0.5917298
5991,483,12.544171
6002,482,0.64275515
6002,441,0.6619041
6002,537,0.66043466
6002,73,0.66258836
6002,530,0.666168
6002,2,0.6561136
6002,19,0.6327756
6002,468,0.62992173
6002,443,0.6420005
6002,404,0.66451806
6002,57,0.6308064
6002,488,0.6449739
6002,250,0.64312124
6002,265,1.089743
6002,469,10.029697
6002,336,16.047253
6002,330,0.71524996
6002,579,0.6486215
6002,507,0.6492676
6002,382,17.381348
6002,321,16.553596
6002,128,0.65636563
6002,144,2.1517477
6002,339,11.916807
6002,483,14.2409725
6003,482,0.6491275
6003,537,0.61815155
6003,120,0.645161
6003,73,0.61667883
6003,530,0.6346864
6003,2,0.62809265
6003,19,0.6260976
6003,468,0.6429629
6003,443,0.64415956
6003,404,0.6687792
6003,488,0.6215372
6003,250,0.61474097
6003,188,1.1943601
6003,336,15.539711
6003,330,0.7147277
6003,579,0.6506163
6003,327,0.85855746
6003,507,0.62341315
6003,382,10.524936
6003,321,20.181942
6003,128,0.6808803
6003,144,0.72564864
6003,282,1.045828
6003,578,0.61353225
6003,483,14.4067955
6006,482,0.62113404
6006,537,0.6294877
6006,120,0.64279646
6006,73,0.6097096
6006,530,0.6678188
6006,541,0.6069325
6006,153,3.0971355
6006,19,0.6315291
6006,468,0.62787795
6006,323,0.6209358
6006,333,0.64685154
6006,404,0.65512943
6006,276,0.6092471
6006,506,8.186434
6006,10,1.4424822
6006,469,1.8929323
6006,336,11.260549
6006,330,0.69904214
6006,579,0.679128
6006,382,11.977402
6006,321,10.693384
6006,128,0.6512516
6006,339,13.552925
6006,578,0.60543513
6006,483,16.524748
6011,537,0.62655926
6011,120,0.6099822
6011,73,0.6135557
6011,530,0.6386979
6011,2,0.64115846
6011,153,4.801443
6011,19,0.60908496
6011,100,8.04286
6011,468,0.6233023
6011,333,0.60704327
6011,404,0.6375154
6011,57,0.6223713
6011,488,0.6421137
6011,319,0.6175438
6011,294,0.60667235
6011,469,8.32288
6011,336,8.14814
6011,330,0.69353837
6011,317,0.609082
6011,579,0.6294379
6011,382,9.356483
6011,321,20.517282
6011,128,0.6626357
6011,238,0.62679714
6011,483,22.283037
6015,482,0.62362856
6015,441,0.64600295
6015,537,0.66666657
6015,377,0.6219676
6015,120,0.62664175
6015,73,0.63246495
6015,530,0.6617917
6015,2,0.6367414
6015,19,0.63358444
6015,443,0.6345902
6015,404,0.66435343
6015,57,0.6185691
6015,488,0.6483799
6015,250,0.62709874
6015,469,7.5233355
6015,336,4.8082027
6015,330,0.7142102
6015,579,0.64991325
6015,507,0.6229291
6015,382,16.671612
6015,321,18.11366
6015,128,0.6270851
6015,339,15.001979
6015,578,0.6250063
6015,483,18.99626
6020,482,0.6338341
6020,441,0.65074056
6020,537,0.65682024
6020,120,0.6614314
6020,73,0.6405245
6020,530,0.66088575
6020,541,0.633155
6020,2,0.6650946
6020,19,0.64704967
6020,443,0.6409481
6020,333,0.63278836
6020,404,0.6892651
6020,488,0.6538744
6020,506,1.7149173
